distance_km,weight_kg,category_encoded,luggage_type,speed_pattern,traffic_factor,cost
359.5412970834307,44.86513504667277,1,fragile,67.48081160042938,0.5304721527335942,2884.576809981321
204.61027792700042,6.1385891600915645,2,express,48.86420815523113,0.5200711977777264,1748.9963958752417
167.81879113575735,11.360952342830688,1,fragile,56.76677820077617,0.7332164115498012,1713.488092406445
184.00110860685933,32.79231917428723,1,fragile,34.34601440437118,1.037106541818548,3126.1765330318985
297.55214783023075,37.526534235032166,0,normal,58.22292712613206,0.8787726259512894,3332.5203603150458
307.7020589238507,12.973304617768072,2,express,79.32576243964898,1.105774819356887,5611.2499889482915
126.24112795063729,5.987341158399783,1,fragile,48.26784098370288,0.9878098008087379,1713.589456244832
12.597003134826654,48.77829098431198,1,fragile,38.54437936950329,1.168643219924431,1617.7855589793712
465.39423467251703,28.28138175768256,1,fragile,43.998954683014205,1.269492933191937,8016.327083481241
218.46385492204422,25.872908555538295,0,normal,56.49200115905583,1.2072300956444444,3302.3730524356315
386.21195570699103,5.277218799894097,1,fragile,37.718135763710116,0.9811401018548175,4717.232718454229
174.93609631502108,7.586319170009737,2,express,57.44609899444886,0.7017304623302358,2054.654112038562
345.4400584611183,5.305537450890184,2,express,64.07513611119646,1.2602278598896866,6810.63367498105
211.80204793216157,18.09454506060677,0,normal,72.53637300082273,1.2459745255487182,3200.8820936088914
210.17396353859928,46.71396528789778,2,express,76.91702284105189,0.6812330661656602,3155.1790140306516
291.4918254581568,42.24961006115533,2,express,69.76336559299452,0.7016273200477445,4006.59234938433
90.19141200419521,9.049024098618654,0,normal,41.78458730324999,1.1337585637201772,1278.9480696814828
298.2702711395778,34.46612110743949,2,express,65.6891227427663,1.3996674452921731,7826.558392796743
315.80975664910045,27.449272033817017,2,express,55.13601950462396,0.7322126951468173,4121.692238531863
276.3409019458544,45.4171334372628,2,express,57.14246553067045,0.9315281431364426,5216.83675850601
173.0797350971173,36.79690770365577,1,fragile,36.96360363316936,1.2940251892702959,3920.718603231976
448.0073656949692,39.641263350002006,1,fragile,67.62015600194113,1.2069804612434591,7754.975855213481
391.500250134868,8.01327129187501,1,fragile,65.70320411118071,0.9939814871308627,4912.40244430553
272.8758622274514,19.56225671228887,0,normal,36.37443311659912,0.8972872905603673,2849.614661495759
400.6747292319813,8.345953940089915,2,express,50.44775885427466,1.271881980598245,8058.553018328915
287.0990901882572,36.09277466191465,2,express,47.28479967519597,0.6815977168014257,3721.73167220073
455.1407750534779,29.586197943539904,2,express,53.100290182206635,1.4472833396118152,11279.498877675174
257.88545265338837,30.961257536297744,2,express,66.30477930312003,1.0929629052588217,5302.536119909105
60.0842054703478,46.01877559077658,0,normal,76.12496905886479,1.2072386343133985,1901.8394278651035
307.2903727275994,21.782402893816915,0,normal,35.21234830259048,1.340439631980423,4747.228756709735
456.2362371452994,7.0177283104409565,0,normal,79.24205994811672,1.338898086445934,6364.518111500355
299.7249635150153,20.551132489636384,0,normal,67.21248259216443,0.7055798083756375,2461.970926490195
396.01704547010127,30.58235505477681,2,express,49.90843467954717,1.0373956029379228,7187.382223518029
180.00706892915156,37.13756115737767,0,normal,59.35341120682836,0.5328466702434383,1394.1393228469951
457.24723681077313,13.163095695100443,0,normal,54.91838863697399,0.9189254495045479,4485.006880651406
294.4882916362413,31.980950108056987,1,fragile,63.17686860083553,0.6780359668697514,2971.1117541955687
480.92445556003304,8.284473659902535,1,fragile,73.0316008945367,1.0350697189336586,6229.822184959675
161.86909387161936,20.468587657422297,2,express,40.49527965477929,1.3980542894407137,4339.6555332373155
110.51842383618352,10.343698312519662,0,normal,48.886297372008464,1.336564813292333,1787.4643555518621
359.88900789701586,26.854738777094507,1,fragile,52.03813734691141,0.900763060875326,4538.715481622556
284.22376234102677,8.606772050604913,0,normal,46.71814056552411,0.5755033638038892,1746.9838457983478
449.74090081125325,26.802344866305393,0,normal,31.269317783017243,0.6561525973661904,3353.9554903171397
360.8263921352248,33.28727315359742,0,normal,57.58612976296699,0.7538885640433043,3260.3326524615186
301.5740000532061,17.624291048913356,0,normal,38.927233102716684,1.1527461078518746,3912.129500896691
126.709562712896,5.872628245207913,1,fragile,60.15987010884898,1.3068501489625861,2244.1712308309475
168.75512994233182,5.259325732567117,1,fragile,34.2754265427234,0.7078862551460273,1544.1878994768786
23.00077989817166,9.890336319400069,0,normal,51.0712275296249,1.3926717110769748,654.9843122136971
137.11748238133333,19.60492800019608,2,express,31.711405541026455,1.3306545065652498,3640.2407842336124
179.14415099182503,38.917891636865676,0,normal,51.80632645676583,0.7944657595419177,2100.777328413724
401.92907541418447,21.835461718992438,2,express,55.62288279409608,1.2416869442286655,8391.942869650124
352.43446804884314,20.724952136252046,0,normal,36.96780370364121,1.3349302367992992,5325.196774646067
94.12285006566871,14.34305899944908,2,express,71.12919379558369,1.029661678655081,1980.9515831752672
409.37666991720397,25.40644692203928,1,fragile,57.70890012578967,1.1514203883518643,6418.1620235551045
15.387956042655434,7.707395873371556,0,normal,43.32491966854411,1.2321845784590624,451.6946851781976
132.8580236751829,32.021805104514925,0,normal,38.76856393117248,1.4144119459249598,2818.9033440493486
264.2696755885904,3.301332371977697,1,fragile,66.90168082131852,0.5827986679251265,1903.7448502236239
305.5445336385302,13.022106374384727,0,normal,71.85394953515147,0.9371933963572435,3159.0972483154724
309.09828683389924,47.51603305583052,2,express,63.18355826813241,1.436829739324758,8826.406050213049
368.96032763302264,11.532078550947082,2,express,43.113202214991254,1.095077930700255,6521.484538295982
302.4529959692757,17.37795065003108,1,fragile,53.71186543501848,0.8443837320442332,3454.2921332646742
182.25467895576722,21.22688397973086,0,normal,64.4201198213868,0.9348273386037462,2161.5323995547437
401.7137806947998,35.04012707186691,1,fragile,30.262690927919245,0.6030937460137449,3439.3686710554657
164.15231283661134,40.5640823390213,0,normal,36.84093154594807,1.4502373538208024,3603.274016455837
275.5314642153955,43.77434595794401,2,express,70.32805739307248,1.1587833667107175,6393.352533738055
349.2155166137477,42.61058692670065,0,normal,75.16819063180125,1.1466649191171634,5033.200064999621
338.25955762951924,3.1641064477949086,2,express,79.96767497829174,1.0558065814371798,5538.89711234547
241.87295785985336,16.32988796877379,2,express,64.871013362342,0.7973490073725508,3342.4861142452637
432.40089898476356,42.38292052821845,1,fragile,56.12172880355845,1.1445466506258222,7185.360334535776
328.5820017171818,18.870165223407987,0,normal,33.84766008146046,1.1962887758781398,4467.20250451832
42.02460699148176,16.44922655369991,0,normal,56.920074519039375,1.1616551750805415,910.538217676999
371.54932578419726,26.48823738405786,0,normal,60.79315940911523,0.7329594747536338,3162.518043463683
401.40378552909607,49.898771416133535,0,normal,68.35941444655634,0.9019309136092422,4566.526609854237
245.13905394891535,31.747767697700134,2,express,49.91436919878178,0.5916993351114301,2789.4001489137486
368.8131855204761,1.163971740105982,0,normal,47.73110788203883,0.7872389916540817,2919.425278269987
155.19097902343515,12.446779801445587,0,normal,43.863282284838675,1.4103391020575344,2591.250436690423
478.64369180411825,40.10147678502578,0,normal,34.47055011561297,0.9175807757849284,5168.245943134659
440.7679707054607,47.29186909227911,2,express,75.18619835876353,1.489184909813359,12068.312171715092
206.77431584848887,42.05346102887903,1,fragile,60.38683974394296,1.0126885110165085,3596.712740765067
123.02820774170176,9.649873568269905,1,fragile,31.83659687133068,1.4572702629833256,2585.731040469958
318.591182268115,11.599877128791123,0,normal,76.38761415976064,1.4949078226464354,5194.368633901326
95.20867211754877,20.41585892623028,1,fragile,54.55931704343133,1.4963357758067244,2530.7831992830343
315.23931763820815,37.6457086005192,0,normal,59.64699674208516,1.080086207837811,4290.981112757789
54.82855032489989,43.99558226888864,2,express,43.64796874281575,0.9766768283303684,2164.2009038517594
466.4788492763051,37.02542007164919,1,fragile,50.42266065353493,0.872688517012314,5709.178374463979
137.27935404255985,36.447585570740664,1,fragile,56.63012597003811,1.4621219725920498,3776.2022484586614
454.1917225278442,28.994628154059132,1,fragile,57.188945399869965,1.3644928803073486,8488.886629833392
369.61586028731386,26.541755296840332,0,normal,37.8670329851263,0.6604001053300721,2801.149170479309
465.74427174977194,6.185870597600616,2,express,67.63583197788206,0.6586051052930737,4757.889801598772
441.62667200747495,43.72033285951637,2,express,73.95357401140657,0.5051451707547148,4035.8850651678185
455.26364154199024,1.0548854625253647,1,fragile,71.6067088978871,1.0074677337608362,5602.693349031945
13.129077141248455,15.064868525570727,1,fragile,46.32167882516465,1.0598443123088295,608.0997768621717
14.445478279835232,41.11529160449225,1,fragile,44.16714741327908,0.5184277187382175,614.8997164710779
221.79798410733102,42.16595363431972,2,express,76.60140527550087,0.6025097279906793,2815.392709938393
43.240158961534235,15.747214780393996,0,normal,68.54921462660678,1.2085720046026294,971.8201618334363
242.05120533319337,3.8381025673811164,2,express,72.62073295993238,1.490148372750647,5681.993581286725
327.3110852669347,30.125397102198722,2,express,33.28130722870065,1.321512947407441,7819.850187468645
192.19842932697506,41.12049652449759,2,express,64.16476883032526,0.9459027063767483,3935.8773103984586
90.1756723839179,39.94566788874654,0,normal,44.91872154949963,1.3399471646724719,2301.82929300335
388.6831622082342,12.272630468540262,2,express,43.662976349910466,1.4508635622504102,9097.437442015636
472.37180088212347,21.566638529379993,2,express,78.22602361351042,1.2600940784380972,9815.341325079344
226.72639356664604,16.285647534261393,1,fragile,74.70496018395673,0.7299546058910862,2290.0729932635068
433.5355424214222,24.1872854278863,1,fragile,40.18506246381371,0.5911644904061917,3483.0029199510723
85.2924386989452,23.23098809565885,1,fragile,68.05119954714993,1.1262203216314153,1852.1176368607642
400.3032725783264,24.594595224114954,1,fragile,59.91636325612134,1.1073064482626713,6053.329295104844
131.29457824565384,28.3622209565767,0,normal,38.041273453909504,1.1515194668022648,2240.4663534351507
222.29090699611123,49.23321896274229,0,normal,30.581026995405033,0.5724468877945589,1830.431910290629
202.32184263927556,24.51700290113905,2,express,66.09438139634676,1.156983857564493,4454.15361642931
377.0892031596287,8.150181627722127,0,normal,58.54522509220821,0.51836763694054,2074.504915439098
246.35462696027986,11.307129416024562,0,normal,57.982434174345705,0.5097708474191837,1400.781166927402
53.054584580968346,18.180719629249857,0,normal,71.2257023448417,0.8578013509282714,769.06723061923
167.82640408747432,48.8958529294245,1,fragile,64.47324845686329,1.3005866991090829,4213.678515683449
61.238241763856124,32.1850822276382,2,express,74.81106513425192,1.094776637376936,2135.905810178665
312.13624511261224,31.03426456841469,0,normal,65.45302597254582,1.3709691237460855,5216.684235131446
176.33059434597496,40.9264305735791,2,express,63.04100591496253,1.0530014525919584,4169.691850020244
302.7631726896457,39.40779511752424,2,express,62.178884759826246,1.0264026609361132,5944.39163157301
39.572521155376265,13.108058466497177,0,normal,53.96394642881437,1.1157420219422427,793.9095698343776
171.21854452918447,24.038947042136588,0,normal,39.10589578443496,1.2896985071424791,2892.26072852629
282.1281399594393,36.24088713534093,1,fragile,46.61573126775545,1.0424786357193674,4541.473240505542
251.7056549240618,4.994797988068909,2,express,64.01141212156458,0.5721984089791758,2310.859895754238
366.3128441854909,37.39261953879907,0,normal,47.29674962734815,0.8710387629846027,3883.47255757122
493.9482862306683,2.9653503792116416,0,normal,55.69979339043625,1.0880583780900792,5491.721098855014
307.03246964497407,30.288454697537354,1,fragile,62.750466941605424,1.4921333163406723,6664.331117715735
149.08871901823605,18.598400453645343,2,express,61.14832917817414,1.1315602200925206,3234.255021381428
360.7542326942234,45.542593512616406,2,express,61.627026661315305,0.8728486371889345,5989.191044413413
261.18145055084454,21.238527557737154,1,fragile,54.61389282240174,0.747231074403177,2764.5361137882205
262.2605034255482,18.60243510058852,1,fragile,34.76307539773131,1.1521232455304378,4230.627643171023
162.95254778125906,20.553251360718445,2,express,62.83683322706461,0.8251900642246949,2578.347745639863
485.2123120884869,23.235687527798323,2,express,74.18548348303763,0.9420243737828575,7590.466792155321
172.13578786469424,22.99010111773875,1,fragile,37.28782841223759,0.9494338352137377,2553.761701845472
133.73861321695546,18.60328664789603,0,normal,60.276907882244146,0.8567320530400017,1509.6818446162133
271.42084339685084,39.30772616240644,2,express,73.41356402566294,0.7058412100367683,3752.4511130936726
37.97255948376428,27.02730687205057,1,fragile,31.967177033425482,0.6221099140100268,713.3198344317714
231.5775238588833,46.75987585886734,0,normal,35.165447856200785,1.0846707004425888,3562.846288148276
245.14956998011587,34.61241906316622,1,fragile,77.59058927116195,1.1391199378155004,4397.98824089173
435.27996431481085,23.282252926059098,2,express,56.08650233181066,0.8426534881209153,6132.306589880825
75.03018037144592,8.03357573993025,1,fragile,40.09267260614742,1.1734324333249173,1355.0008268953404
485.25690259256254,5.601135073681501,0,normal,52.187510965228554,1.3681422543775055,6871.619149467947
420.67649192757403,47.28609675422714,1,fragile,30.875799543103113,0.7441472904223743,4627.35659925235
417.1298237574357,43.3658329617968,0,normal,31.51935298484184,1.4309486955069777,7303.657367187221
115.68082467488142,33.2853880414002,0,normal,63.34857584954536,1.077185236711748,2040.7872049793802
180.80109694856554,8.805084816897452,1,fragile,45.90557768090598,1.3664386675276454,3330.148912100564
63.46371956521737,32.875070741794076,1,fragile,46.35165807816193,1.1675933855635847,1870.3330012891113
405.8445115512167,38.35197160405417,0,normal,45.85978583826993,1.368900625540571,6644.672255801065
328.0465828092526,17.090680166368973,0,normal,48.32307674356989,0.8961726916092554,3273.0133098568417
350.7789312780325,20.039346962246942,0,normal,59.82427374927108,1.0456868884954735,4133.37065103241
297.66023677356395,9.253774871993263,1,fragile,60.97451730048073,0.9634940438005724,3712.6249260426857
196.09503228782262,43.303348829019434,1,fragile,53.95909388148655,0.5256420658064357,1791.6026954768959
205.42316263948123,29.428446092139282,2,express,49.71826619091751,1.0494142384304532,4208.138937815553
375.96910090655314,36.05905444786445,2,express,30.91162913381808,0.6957779856835461,4723.667878868132
464.24692695019024,3.9531021241884816,0,normal,53.95916147218,0.694558323185301,3321.948477672945
91.50248779413965,31.250236113235736,0,normal,44.24364509809614,0.8072899649262866,1287.2128232052187
162.5407725864418,30.906355382235,1,fragile,49.99526034020781,1.4767252386625789,4092.144975000521
413.3552676418735,26.601570985289797,2,express,64.05589269824914,0.681438347695627,4857.002282340925
62.36969231642448,28.798298761816273,1,fragile,75.88762445856887,0.9245274251963619,1390.862800535208
52.64909166795273,40.971683531709765,0,normal,61.657568779701116,1.451403342206657,2050.1726794089973
443.26116704071984,12.175908825497691,0,normal,62.330295671143006,0.6747734428273772,3196.7463391044494
186.77853436419392,45.388664134600255,0,normal,41.8435279487241,1.2805255152438617,3634.257948200926
217.63174428789378,33.70994506528205,1,fragile,68.3328067600203,0.6497039679569577,2250.163410499085
217.73295832751796,8.49620624059957,0,normal,66.8436872472091,1.3627970775432285,3263.264594333311
21.582907162704835,32.456603521720034,2,express,57.3348706357035,0.7319470961159754,1001.9583124915824
201.5439379937022,30.12934042412248,1,fragile,37.08871967635509,0.7745402540001254,2513.2380027106215
226.93131372196828,22.84375481428422,0,normal,64.62180756621848,1.4912559937021883,4158.465986504557
72.91320183252137,6.10137281982415,1,fragile,46.86135663777102,1.4055247923296739,1504.9496739962303
326.1920203876013,30.191785681258878,0,normal,46.168578105776035,0.726656402226988,2862.771169869612
183.94818985764928,4.401768294558575,0,normal,71.59315566257109,1.1696026161339619,2316.8327168830306
142.86224388509055,30.047787591017713,2,express,56.647889327566766,0.8243337531153756,2559.3619979953573
173.170937398517,33.80486080471132,2,express,48.92382117429345,0.862944271845992,3181.1796117792715
173.4490792413782,29.443275329117057,1,fragile,77.881264225269,0.6753029423576596,1925.5493916356527
348.1023965021262,10.845750744293767,1,fragile,34.83382248233598,0.9503709362581851,4259.608133995677
335.80674499873686,39.97704807869673,1,fragile,41.73210409277267,0.8993159158093081,4565.48491791645
84.68384653190454,49.63169160576039,0,normal,72.10166471882107,1.020957977272042,1914.0882300874505
380.0825060434359,7.257960698126507,1,fragile,37.96520103094902,0.5631090330791502,2704.7166642199277
67.64802395204373,12.14050770470884,0,normal,48.006820373575955,0.5876427467638385,571.3401973996228
159.70691222243153,20.452094336639888,2,express,77.11935095511166,1.3733366617238478,4249.760726199354
89.2644635625337,39.52752188109763,2,express,79.60790074116564,1.3514249577450959,3515.0612051117914
196.50541380352425,44.020741701808404,1,fragile,66.07110336643659,0.6412780492755058,2226.183039913427
113.87142054209689,41.11801519963924,2,express,50.14900893825808,0.6735245149865087,2011.0304570048181
488.0489984213583,32.40763178992127,0,normal,58.75816752483125,0.9793544401378518,5489.729790162793
163.72656868510705,30.712176277235404,0,normal,60.31264688754887,1.2648098009029956,2911.1784611035823
205.34488360843343,8.172325615950207,0,normal,36.08809555626374,0.9782340230480723,2191.317431850556
257.9927018749079,12.395016559903626,0,normal,57.47647679475085,1.4658221611532198,4182.334927375492
258.0095127917196,22.536072743012596,2,express,62.04131573451031,0.7160381825095996,3296.04286944225
313.5980978999365,32.859853527509514,2,express,49.32304205795735,1.0644410906788826,6125.002946470429
247.4547776392437,37.95842367284929,2,express,64.75176144292766,1.4836789252634137,7295.939221041613
127.19825106580355,7.970219065672612,0,normal,69.13480203720746,0.7653874091881946,1144.8054724221042
312.84532040072116,32.02629167465974,0,normal,41.63227692813405,0.7208026297856391,2734.2814796062926
95.13877187452431,33.13045995552116,1,fragile,51.30416919451858,0.6307103767401995,1256.8299979292174
105.36503079217488,19.02020819298719,1,fragile,71.37689477834371,1.2336143805614022,2216.6885142769684
386.95939788425653,1.5405319570037135,1,fragile,36.690186813974435,0.9185806216239353,4362.25746156016
343.67766534673984,10.295047560559182,0,normal,40.76009360086188,0.5121207746438933,1918.4500620475549
128.18871422377532,48.81781399059263,1,fragile,33.23083399220431,0.5426332092870327,1475.276521895622
326.58416049662895,25.467357913952295,2,express,37.46188889750881,0.6271997626874496,3583.4913975706677
433.6835921488047,12.930420451838495,1,fragile,53.80090646843833,0.8758882851457693,4865.171914482699
394.65810648015787,44.71214975807148,0,normal,35.107476482876905,1.1586921462074435,5621.4319565897
471.98725929249827,40.635289620180075,0,normal,43.96838569673582,1.4303188848378237,8001.045874632346
